64541,62413,Dayton Mullen,5,staples,measurement,Card,1,14.2,2021-07-17 14:39:06,United States,Austin,Target,17151,Y, 
71471,76716,Kimberly Hess,19,protractor,measurement,Wallet,8,23.21,2021-01-13 15:39:06,China,Chongzuo,Mochi Things,70723,Y, 
52891,59611,Dana Juarez,9,leadpen,writingutensils,Internet Banking,6,34.1,2021-08-11 15:39:06,Pakistan,Karachi,Fred and Friends,47053,Y, 
63410,24085,George Browning,14,gridpaper,paper,Internet Banking,2,60.18,2021-01-18 13:39:06,Japan,Tokyo,Shoplet,43763,Y, 
82146,96969,Hudson Lutz,9,leadpen,writingutensils,Card,1,14.2,2021-08-26 08:39:06,Jordan,Amman,This is Why I’m Broke,48342,Y, 
88488,88193,Carter Spencer,22,ti84plus,calculatortypes,UPI,3,4.32,2021-03-23 07:39:06,United States,Houston,Uline,17798,Y, 
19931,15049,Kristopher Boyd,7,clip,officesupplies,Internet Banking,6,34.1,2021-03-28 13:39:06,Yemen,Sanaa,Supply Geeks,92799,Y, 
53469,23183,Ainsley Martin,1,pen,writtingutensils,UPI,3,4.32,2021-12-31 13:39:06,Ukraine,Kyiv,The Container Store,94632,Y, 
98252,33597,Aron Stanley,2,pencil,writingutensils,Wallet,4,12.56,2021-04-02 16:39:06,Kenya,Nairobi,Costco,77246,Y, 
20145,62775,Dayami Glover,6,folder,officesupplies,Wallet,8,23.21,2021-08-02 13:39:06,China,Guangzhou,Glam & Paper,92732,Y, 
41452,51130,Aedan Ferrell,4,artpaper,paper,UPI,3,4.32,2021-03-19 13:39:06,Ukraine,Kyiv,Wayfair,32849,Y, 
43079,94579,Gwendolyn Pena,21,ti84,calculatortypes,Wallet,4,12.56,2021-09-21 13:39:06,Saudi Arabia,Jeddah,Walmart,59851,Y, 
24304,28892,Ahmed Charles,1,pen,writtingutensils,UPI,7,56.58,2021-04-18 10:39:06,Nigeria,Lagos,Think Geek,57942,Y, 
63095,77301,Karlee Rivers,20,basiccalculator,calculatortypes,UPI,3,4.32,2021-03-15 13:39:06,Russia,Yekaterinburg,Shoplet,48861,N,Insufficient Funds
12792,93666,Ibrahim Arias,1,pen,writtingutensils,UPI,3,4.32,2021-11-09 07:39:06,China,Guangzhou,Gallery Leather,47339,Y, 
44215,76056,Serena Leach,9,leadpen,writingutensils,Wallet,8,23.21,2021-11-14 11:39:06,Algeria,Algiers,Quill,24199,Y, 
40272,38322,Johnathon Keller,19,protractor,measurement,Wallet,4,12.56,2021-04-24 13:39:06,Iraq,Baghdad,Ultimate Office,83780,Y, 
93308,63221,Kash Goodman,11,bin,officesupplies,UPI,3,4.32,2021-01-02 07:39:06,Guatemala,Guatemala City,Office Supply,34139,Y, 
47264,83377,Shamar Davenport,15,typingpaper,paper,Wallet,4,12.56,2021-10-26 08:39:06,United States,Charlotte,Moleskine,69285,Y, 
51001,94801,Cristian Owens,13,marker,writingutensils,Card,1,14.2,2021-02-15 15:39:06,Saudi Arabia,Jeddah,Oh, Hello Friend,35391,N,Limit Exceeded
53227,45838,Randall Castillo,2,pencil,writingutensils,UPI,3,4.32,2021-11-15 15:39:06,United States,Philadelphia,Supply Geeks,22248,Y, 
25371,60429,Gracelyn Campbell,23,ti89,calculatortypes,Internet Banking,2,60.18,2021-05-04 11:39:06,India,Jaipur,Cavallini & Co.,61504,Y, 
19016,85657,Jarrett Weiss,12,eraser,writingutensils,Card,1,14.2,2021-05-28 15:39:06,Mexico,Guadalajara,Knock Knock,79272,Y, 
19228,49018,Lilianna Barker,5,staples,measurement,Internet Banking,6,34.1,2021-09-28 12:39:06,Saudi Arabia,Jeddah,Pottery Barn,38710,Y, 
50955,81391,Jazmine Pennington,22,ti84plus,calculatortypes,Wallet,8,23.21,2021-11-30 14:39:06,Pakistan,Rawalpindi,Catching Fireflies,86168,Y, 
53581,51854,Lilianna Barker,4,artpaper,paper,Card,5,68.23,2021-02-02 08:39:06,United States,Austin,Wayfair,83733,Y, 
72931,49146,Jayleen Drake,10,clipboard,measurement,UPI,3,4.32,2021-11-21 07:39:06,China,Shanwei,Paper Source,52891,Y, 
50433,72227,Haiden Contreras,20,basiccalculator,calculatortypes,Card,1,14.2,2021-08-26 15:39:06,Nigeria,Lagos,Quill,44242,Y, 
27929,87807,Tamara Rhodes,9,leadpen,writingutensils,UPI,3,4.32,2021-03-08 10:39:06,United States,Brooklyn,Staples,83182,Y, 
57840,81406,Julio Bradley,19,protractor,measurement,Wallet,8,23.21,2021-08-03 13:39:06,Jordan,Amman,West Elm,93995,Y, 
76446,67025,Lina Mcgee,13,marker,writingutensils,UPI,3,4.32,2021-03-05 16:39:06,Afghanistan,Kabul,Supply Geeks,50097,Y, 
81427,57180,Lilia Wilkerson,2,pencil,writingutensils,UPI,3,4.32,2021-08-13 15:39:06,Singapore,Singapore,Wayfair,53698,Y, 
54397,23539,Erica Donovan,22,ti84plus,calculatortypes,Card,5,68.23,2021-08-18 14:39:06,India,Jaipur,Knock Knock,10868,N,Insufficient Funds
89401,86985,Quentin Alvarez,23,ti89,calculatortypes,Card,1,14.2,2021-03-25 10:39:06,Philippines,Quezon City,Muji,47984,Y, 
72386,69699,Ann Michael,16,officechair,officesupplies,UPI,7,56.58,2021-10-01 13:39:06,United States,Austin,Glam & Paper,38327,Y, 
39656,91931,Judith Johnson,8,ink,officesupplies,Wallet,4,12.56,2021-01-11 08:39:06,United States,San Diego,Paper Source,58492,Y, 
14481,63394,Danna Mullen,6,folder,officesupplies,Card,5,68.23,2021-06-02 14:39:06,United States,Boston,Gallery Leather,66502,Y, 
60853,94969,Esperanza Barnett,20,basiccalculator,calculatortypes,UPI,3,4.32,2021-04-05 11:39:06,China,Shanghai,Office Depot and Office Max,67906,Y, 
40456,76746,Georgia Ponce,18,ruler,measurement,Internet Banking,6,34.1,2021-07-15 15:39:06,China,Meishan,Wayfair,33344,Y, 
27377,20366,Carter Spencer,12,eraser,writingutensils,Wallet,8,23.21,2021-02-10 16:39:06,Thailand,Bangkok,CB2,55195,Y, 
32568,61471,Quinn Hicks,11,bin,officesupplies,UPI,7,56.58,2021-04-20 16:39:06,Russia,Yekaterinburg,Ikea,86557,Y, 
12380,87547,Zoie Estrada,16,officechair,officesupplies,Card,5,68.23,2021-12-25 16:39:06,Syria,Damascus,Glam & Paper,66926,Y, 
99770,97644,Scott Briggs,19,protractor,measurement,Card,1,14.2,2021-10-12 11:39:06,Brazil,Salvador,Ultimate Office,70530,Y, 
96151,92455,Darryl Parrish,10,clipboard,measurement,Internet Banking,6,34.1,2021-06-09 15:39:06,Egypt,Cairo,Rifle Paper Co.,67434,Y, 
69353,71362,Cameron Carter,7,clip,officesupplies,Internet Banking,2,60.18,2021-08-30 07:39:06,Mexico,Guadalajara,Office Supply,92780,Y, 
43874,97193,Kole Bird,10,clipboard,measurement,Wallet,8,23.21,2021-01-09 16:39:06,United States,New York,Quill,69033,Y, 
26137,99075,Miya Holmes,14,gridpaper,paper,Wallet,8,23.21,2021-09-05 08:39:06,United States,San Diego,Mochi Things,51409,Y, 
86952,32612,Ryan Barrett,25,ti83plus,calculatortypes,UPI,7,56.58,2021-11-26 11:39:06,Morocco,Casablanca,Costco,29699,Y, 
60487,72875,Caitlin Robinson,16,officechair,officesupplies,UPI,7,56.58,2021-06-04 13:39:06,United States,Portland,Ikea,10652,Y, 
15383,75036,Tate Miller,13,marker,writingutensils,Card,5,68.23,2021-02-18 07:39:06,Pakistan,Karachi,Target,79299,Y, 
33202,71789,Dayton Yang,11,bin,officesupplies,Internet Banking,2,60.18,2021-02-03 15:39:06,Syria,Damascus,Office Depot and Office Max,25243,Y, 
57014,71064,Nick Bruce,21,ti84,calculatortypes,Wallet,8,23.21,2021-06-11 12:39:06,United States,Atlanta,Moleskine,32519,Y, 
52672,61436,Kadyn Mcintyre,25,ti83plus,calculatortypes,UPI,3,4.32,2021-10-20 14:39:06,Pakistan,Faisalabad,This is Why I’m Broke,83049,Y, 
21823,49986,Grayson House,2,pencil,writingutensils,Internet Banking,2,60.18,2021-10-25 12:39:06,China,Shaoguan,W.B. Mason,15210,Y, 
24312,99882,Jayvion Summers,13,marker,writingutensils,Card,1,14.2,2021-07-10 08:39:06,South Korea,Incheon,Shoplet,43112,N,Invalid CVV
50029,37582,Colten Khan,7,clip,officesupplies,Card,1,14.2,2021-08-23 08:39:06,Pakistan,Rawalpindi,Idlewild Co.,26190,Y, 
92612,66941,Yareli Silva,7,clip,officesupplies,Wallet,8,23.21,2021-11-04 15:39:06,Indonesia,Jakarta,Mochi Things,24358,Y, 
10554,48398,Jamar Mendoza,13,marker,writingutensils,Card,5,68.23,2021-10-26 11:39:06,United States,Los Angeles,Oh, Hello Friend,59694,Y, 
95458,21631,Adrian Benton,25,ti83plus,calculatortypes,Card,5,68.23,2021-03-31 07:39:06,United States,San Diego,Urban Outfitters,70249,Y, 
59323,33413,Denisse Mays,6,folder,officesupplies,Card,5,68.23,2021-08-20 09:39:06,India,Delhi,Animi Causa,27927,Y, 
92402,53963,Zaria Donovan,21,ti84,calculatortypes,Internet Banking,2,60.18,2021-11-10 16:39:06,China,Yongzhou,Wayfair,47661,Y, 
57104,40172,Sheldon Richardson,20,basiccalculator,calculatortypes,Wallet,4,12.56,2021-06-27 09:39:06,Peru,Lima,Things Remembered,69574,Y, 
42426,84409,Leila Odom,6,folder,officesupplies,UPI,7,56.58,2021-05-18 10:39:06,Uzbekistan,Tashkent,Dude I Want That,14482,Y, 
68395,23985,Jaydan Padilla,5,staples,measurement,Card,5,68.23,2021-06-11 10:39:06,China,Fuzhou,Things Remembered,18276,Y, 
63612,71008,Kaleigh Martinez,17,coloredpencil,writingutensils,Card,1,14.2,2021-03-05 15:39:06,Brazil,San Paulo,Moleskine,85170,Y, 
24057,72587,Makaila Davila,3,crayons,writingutensils,UPI,3,4.32,2021-07-06 09:39:06,India,Jaipur,Supply Geeks,64942,Y, 
36005,67370,Moises Orr,12,eraser,writingutensils,Card,5,68.23,2021-08-18 09:39:06,Russia,Saint Petersburg,Pottery Barn,84715,Y, 
53679,18220,Ahmed Charles,2,pencil,writingutensils,UPI,3,4.32,2021-03-16 09:39:06,Brazil,San Paulo,Office Supply,74920,Y, 
17049,85253,Erica Khan,23,ti89,calculatortypes,UPI,3,4.32,2021-10-02 09:39:06,United States,Seattle,Anthropologie,96828,Y, 
84342,16364,Zoie House,19,protractor,measurement,Wallet,8,23.21,2021-01-12 09:39:06,South Korea,Seoul,Things Remembered,46047,Y, 
65352,97602,Kyan Middleton,17,coloredpencil,writingutensils,Internet Banking,6,34.1,2021-08-29 09:39:06,United States,Los Angeles,Supply Geeks,99445,N,Expired Card
50182,50247,Jaiden Ho,4,artpaper,paper,Internet Banking,6,34.1,2021-07-12 10:39:06,Yemen,Sanaa,Night Owl Paper Goods,64054,Y, 
61511,36636,Aiyana Alexander,8,ink,officesupplies,Card,5,68.23,2021-02-06 12:39:06,North Korea,Pyongyang,Staples,63693,Y, 
86299,22254,Miya Travis,24,BAIIplus,calculatortypes,Internet Banking,6,34.1,2021-06-27 08:39:06,United States,Philadelphia,Uline,26861,Y, 
29484,84896,Alexia Everett,19,protractor,measurement,Card,1,14.2,2021-01-22 09:39:06,Uzbekistan,Tashkent,See Jane Work,98451,Y, 
37040,80746,Melany Chung,23,ti89,calculatortypes,UPI,3,4.32,2021-04-02 13:39:06,India,Patna,Moleskine,92407,Y, 
10259,57516,Alexia Everett,3,crayons,writingutensils,UPI,7,56.58,2021-10-09 11:39:06,United States,Las Vegas,Things Remembered,83529,Y, 
55121,48791,Emerson Preston,10,clipboard,measurement,Internet Banking,6,34.1,2021-01-19 15:39:06,China,Fuzhou,Tokyo Pen Shop,65062,Y, 
27022,61450,Rigoberto Hamilton,14,gridpaper,paper,Internet Banking,2,60.18,2021-10-13 10:39:06,United States,Pittsburgh,Night Owl Paper Goods,57660,N,Invalid CVV
77465,37782,Julianna Jacobson,13,marker,writingutensils,Internet Banking,6,34.1,2021-03-24 10:39:06,Philippines,Manila,Pottery Barn,94441,Y, 
59271,48126,Madalynn Strong,24,BAIIplus,calculatortypes,Wallet,4,12.56,2021-03-28 12:39:06,United States,Washington,Uline,20253,Y, 
60039,57982,Julio Bradley,11,bin,officesupplies,Wallet,4,12.56,2021-09-25 16:39:06,North Korea,Pyongyang,Paperchase,77015,Y, 
51256,50407,Jarrett Weiss,4,artpaper,paper,Card,1,14.2,2021-12-16 09:39:06,United States,Boston,Catching Fireflies,85139,Y, 
34364,22333,Genevieve Simmons,7,clip,officesupplies,Wallet,8,23.21,2021-03-19 13:39:06,India,Mumbai,Perpetual Kid,86198,Y, 
29144,20233,Abigayle Davis,16,officechair,officesupplies,UPI,3,4.32,2021-03-10 07:39:06,Hong Kong,Hong Kong,This is Why I’m Broke,86109,Y, 
87275,62012,Lucille Jennings,9,leadpen,writingutensils,Card,1,14.2,2021-03-15 10:39:06,China,Meishan,Uline,31492,Y, 
77998,39307,Yaretzi Casey,1,pen,writtingutensils,UPI,3,4.32,2021-11-18 07:39:06,Italy,Rome,Costco,60502,Y, 
31724,77720,Timothy Rangel,1,pen,writtingutensils,Card,1,14.2,2021-01-07 12:39:06,United States,Austin,Walmart,73864,Y, 
68166,97521,Madilyn Chambers,20,basiccalculator,calculatortypes,UPI,7,56.58,2021-10-02 15:39:06,Jordan,Amman,Poppin,97192,Y, 
47126,54960,Elise Knight,14,gridpaper,paper,Wallet,4,12.56,2021-12-23 11:39:06,Nigeria,Lagos,Moleskine,66791,Y, 
46018,41256,Aubrey Rowe,4,artpaper,paper,Card,5,68.23,2021-07-31 14:39:06,United States,Philadelphia,Paper Source,11567,Y, 
12740,27365,Giselle Fowler,8,ink,officesupplies,Internet Banking,2,60.18,2021-12-09 09:39:06,South Korea,Busan,Costco,58577,Y, 
60239,28805,Julien Marshall,20,basiccalculator,calculatortypes,Internet Banking,2,60.18,2021-04-29 07:39:06,China,Guangzhou,Glam & Paper,56961,Y, 
97389,23965,Isabell Osborne,16,officechair,officesupplies,UPI,3,4.32,2021-12-24 16:39:06,Kenya,Nairobi,Fred and Friends,11225,Y, 
48355,49440,Zion Butler,9,leadpen,writingutensils,UPI,7,56.58,2021-07-22 07:39:06,United States,Miami,Crane & Co.,75239,Y, 
89884,61895,Reece Berger,15,typingpaper,paper,UPI,3,4.32,2021-10-12 10:39:06,Indonesia,Jakarta,Walmart,76461,Y, 
32085,82334,Urijah Reid,4,artpaper,paper,Wallet,8,23.21,2021-05-09 16:39:06,Bangladesh,Dhaka,Quill,19779,Y, 
38268,53999,Khloe Haas,18,ruler,measurement,UPI,7,56.58,2021-04-11 08:39:06,United States,Tampa,Paper Source,89664,Y, 
17830,25745,Courtney Brewer,10,clipboard,measurement,Wallet,8,23.21,2021-07-13 11:39:06,South Korea,Seoul,Tokyo Pen Shop,17097,Y, 
65096,94668,Eden Benjamin,5,staples,measurement,Internet Banking,6,34.1,2021-10-03 14:39:06,United States,Phoenix,Quill,19040,Y, 
39757,62331,Esperanza Lynch,23,ti89,calculatortypes,UPI,3,4.32,2021-04-30 12:39:06,Mexico,Mexico City,Perpetual Kid,82181,Y, 
83927,11427,Justin Duarte,15,typingpaper,paper,UPI,3,4.32,2021-11-22 10:39:06,Philippines,Quezon City,Gallery Leather,53654,Y, 
17851,82731,William Nixon,2,pencil,writingutensils,Wallet,8,23.21,2021-11-27 12:39:06,China,Guangyuan,W.B. Mason,81800,Y, 
58658,97157,Jase Parks,21,ti84,calculatortypes,Wallet,4,12.56,2021-05-16 11:39:06,Japan,Yokohama,Animi Causa,52682,Y, 
52148,57303,Lina Mcgee,14,gridpaper,paper,Card,1,14.2,2021-03-29 11:39:06,Brazil,San Paulo,Office Depot and Office Max,44254,Y, 
49395,29171,Yaretzi Casey,5,staples,measurement,Card,1,14.2,2021-04-03 10:39:06,United States,Dallas,Quill,34053,Y, 
18082,63263,Desmond Silva,1,pen,writtingutensils,Internet Banking,2,60.18,2021-10-29 08:39:06,Russia,Saint Petersburg,Staples,95107,Y, 
51208,32782,Kamron Mullins,8,ink,officesupplies,Card,5,68.23,2021-10-20 11:39:06,Nigeria,Lagos,Animi Causa,74960,Y, 
10407,77158,Kamari Baldwin,10,clipboard,measurement,Wallet,8,23.21,2021-05-17 07:39:06,Bangladesh,Dhaka,Ban.Do,32359,Y, 
11587,44310,Zion Parrish,18,ruler,measurement,Card,5,68.23,2021-05-02 16:39:06,United States,Denver,Think Geek,88869,Y, 
52694,50229,Weston Abbott,15,typingpaper,paper,Card,5,68.23,2021-11-28 15:39:06,Ecuador,Guayaquil,Tokyo Pen Shop,27133,N,Invalid Account #
31928,38421,Rebecca Stewart,18,ruler,measurement,UPI,7,56.58,2021-12-13 13:39:06,United States,Minneapolis,Dude I Want That,87328,Y, 
99357,59736,Davin Drake,25,ti83plus,calculatortypes,UPI,3,4.32,2021-04-04 14:39:06,China,Guangyuan,Crate & Barrel,22498,N,Limit Exceeded
58141,95351,Caitlyn Simon,1,pen,writtingutensils,Internet Banking,2,60.18,2021-08-16 12:39:06,Russia,Moscow,Paperchase,38573,N,Invalid Expiration Date
63341,58581,Mary Knapp,7,clip,officesupplies,UPI,7,56.58,2021-09-28 08:39:06,Pakistan,Faisalabad,Kate Spade,22865,Y, 
47448,54674,Jade Singleton,4,artpaper,paper,UPI,3,4.32,2021-12-10 10:39:06,United States,Houston,Paperchase,74112,Y, 
56751,88433,Keyla Lamb,16,officechair,officesupplies,Wallet,4,12.56,2021-09-14 16:39:06,China,Shaoguan,Things Remembered,67317,Y, 
47273,70545,Nadia Pennington,21,ti84,calculatortypes,Card,5,68.23,2021-12-25 09:39:06,Thailand,Bangkok,Poppin,15509,Y, 
66763,47831,Micah Marshall,18,ruler,measurement,UPI,3,4.32,2021-04-16 14:39:06,North Korea,Pyongyang,CB2,62111,Y, 
86321,71151,Lina Mcgee,6,folder,officesupplies,Wallet,4,12.56,2021-02-27 08:39:06,United Arab Emirates,Dubai,West Elm,64462,Y, 
51814,76804,Sawyer Reynolds,25,ti83plus,calculatortypes,Card,1,14.2,2021-09-05 12:39:06,United States,Atlanta,Cavallini & Co.,27041,Y, 
25599,73927,Porter Livingston,17,coloredpencil,writingutensils,Card,1,14.2,2021-01-24 16:39:06,Ecuador,Guayaquil,Idlewild Co.,55308,Y, 
83587,16441,Beckett Lloyd,8,ink,officesupplies,Internet Banking,2,60.18,2021-08-21 13:39:06,Yemen,Sanaa,Knock Knock,87147,Y, 
44876,58709,Ashtyn Harding,21,ti84,calculatortypes,Wallet,4,12.56,2021-07-04 15:39:06,United States,Denver,Costco,15434,Y, 
45056,10888,Ryleigh Morton,21,ti84,calculatortypes,Internet Banking,6,34.1,2021-02-18 08:39:06,China,Shanghai,Quill,42600,Y, 
39914,43584,Presley Mendez,7,clip,officesupplies,Wallet,8,23.21,2021-05-12 10:39:06,United States,Baltimore,This is Why I’m Broke,25433,Y, 
88025,23590,Jazlyn Arellano,10,clipboard,measurement,Internet Banking,6,34.1,2021-09-16 13:39:06,Taiwan,Taichung,Ikea,74807,N,Invalid Account #
32126,77163,Kali Dudley,8,ink,officesupplies,UPI,3,4.32,2021-03-25 10:39:06,Ukraine,Kyiv,CB2,11124,Y, 
23155,66911,Nasir Roberts,5,staples,measurement,UPI,3,4.32,2021-07-25 13:39:06,China,Beijing,Walmart,94645,Y, 
53790,24171,Marcelo Moore,24,BAIIplus,calculatortypes,Internet Banking,2,60.18,2021-01-31 16:39:06,Hong Kong,Hong Kong,Costco,81559,Y, 
27680,21939,Kole Bird,25,ti83plus,calculatortypes,UPI,3,4.32,2021-06-22 15:39:06,Egypt,Cairo,Shoplet,94347,Y, 
10888,57580,Israel Mahoney,23,ti89,calculatortypes,Wallet,4,12.56,2021-08-23 11:39:06,France,Paris,Knock Knock,95490,Y, 
99966,89524,Adrienne Rivera,7,clip,officesupplies,UPI,3,4.32,2021-02-20 09:39:06,Myanmar,Rangoon,Office Depot and Office Max,50120,Y, 
13052,51810,Kenzie Heath,22,ti84plus,calculatortypes,UPI,3,4.32,2021-10-07 08:39:06,Japan,Kawasaki,Ikea,81168,Y, 
20956,49218,Aiyana Alexander,5,staples,measurement,Internet Banking,2,60.18,2021-01-17 13:39:06,Singapore,Singapore,Crate & Barrel,99509,Y, 
47870,98997,Grayson House,8,ink,officesupplies,Wallet,4,12.56,2021-05-09 15:39:06,Egypt,Cairo,Urban Outfitters,71518,Y, 
93603,84173,Robert Wilkinson,22,ti84plus,calculatortypes,UPI,7,56.58,2021-03-22 14:39:06,United States,Portland,Costco,14406,Y, 
20177,79253,Shelby Cain,1,pen,writtingutensils,Card,5,68.23,2021-11-06 13:39:06,United Arab Emirates,Dubai,Muji,45076,Y, 
42451,29377,Paisley Sullivan,23,ti89,calculatortypes,UPI,7,56.58,2021-03-07 16:39:06,Russia,Saint Petersburg,Crate & Barrel,61864,N,Limit Exceeded
30861,85912,Brooklyn Gaines,21,ti84,calculatortypes,Card,5,68.23,2021-05-16 11:39:06,Syria,Damascus,Pottery Barn,62171,Y, 
24099,74053,Zoie House,17,coloredpencil,writingutensils,UPI,7,56.58,2021-01-19 11:39:06,United States,Las Vegas,Oh, Hello Friend,63219,Y, 
88906,13226,Keira Spears,22,ti84plus,calculatortypes,UPI,7,56.58,2021-01-24 12:39:06,United Arab Emirates,Dubai,Office Supply,17620,Y, 
96845,74057,Britney Kirk,16,officechair,officesupplies,Card,1,14.2,2021-08-21 10:39:06,Japan,Yokohama,Wayfair,75860,Y, 
15065,57275,Kiley Mcconnell,13,marker,writingutensils,Internet Banking,2,60.18,2021-05-26 14:39:06,Egypt,Giza,Office Depot and Office Max,83031,Y, 
81017,21488,Chloe Garner,1,pen,writtingutensils,Internet Banking,2,60.18,2021-02-03 08:39:06,Spain,Madrid,Night Owl Paper Goods,29635,Y, 
57746,23938,Trystan Jacobs,25,ti83plus,calculatortypes,UPI,3,4.32,2021-02-13 10:39:06,Brazil,Rio de Janeiro,Target,73622,Y, 
63228,59983,Jamal Abbott,20,basiccalculator,calculatortypes,Card,5,68.23,2021-07-14 16:39:06,North Korea,Pyongyang,Office Supply,10202,N,Limit Exceeded
59881,30868,Brock Skinner,2,pencil,writingutensils,Internet Banking,6,34.1,2021-12-21 14:39:06,France,Paris,Dude I Want That,21655,Y, 
19629,40683,Makhi Randall,11,bin,officesupplies,Card,5,68.23,2021-05-12 11:39:06,Philippines,Manila,Oh, Hello Friend,38425,Y, 
24942,52684,Clayton Holden,20,basiccalculator,calculatortypes,Card,5,68.23,2021-12-12 10:39:06,Indonesia,Jakarta,Twist Office Products,96184,Y, 
14354,33228,Tristen Small,7,clip,officesupplies,Card,1,14.2,2021-03-11 13:39:06,Philippines,Manila,Animi Causa,61143,Y, 
64999,43289,Zoie Estrada,20,basiccalculator,calculatortypes,Internet Banking,6,34.1,2021-10-26 08:39:06,Hong Kong,Hong Kong,Think Geek,34488,Y, 
64707,75207,Khloe Haas,19,protractor,measurement,Internet Banking,6,34.1,2021-01-17 08:39:06,Japan,Ōsaka,Shoplet,57824,Y, 
62915,93554,Gwendolyn Pena,16,officechair,officesupplies,UPI,3,4.32,2021-10-11 14:39:06,United States,Houston,Costco,60440,Y, 
30611,71337,John Salas,4,artpaper,paper,Internet Banking,2,60.18,2021-08-05 16:39:06,Sudan,Khartoum,Ultimate Office,84161,Y, 
31772,25388,Eric Ewing,13,marker,writingutensils,UPI,7,56.58,2021-03-22 15:39:06,Japan,Kawasaki,Catching Fireflies,85644,Y, 
94636,38435,Sariah Guerra,3,crayons,writingutensils,Wallet,4,12.56,2021-03-07 16:39:06,United States,Las Vegas,See Jane Work,52008,Y, 
70017,38530,Krystal Good,5,staples,measurement,Wallet,8,23.21,2021-10-02 07:39:06,United States,Seattle,Mochi Things,64530,Y, 
37550,37524,Gloria Atkins,12,eraser,writingutensils,UPI,3,4.32,2021-06-18 16:39:06,Algeria,Algiers,Rifle Paper Co.,85448,Y, 
90638,25053,Santiago Mcdonald,23,ti89,calculatortypes,Internet Banking,2,60.18,2021-05-14 13:39:06,United States,Portland,Oh, Hello Friend,56020,Y, 
61090,31255,Keenan Ellison,10,clipboard,measurement,Wallet,4,12.56,2021-03-27 14:39:06,China,Shaoguan,The Container Store,88380,Y, 
76678,16363,Abdullah Raymond,22,ti84plus,calculatortypes,Wallet,8,23.21,2021-07-18 14:39:06,United States,Los Angeles,Office Supply,85027,Y, 
61116,70300,Esperanza Lynch,23,ti89,calculatortypes,Wallet,8,23.21,2021-06-13 11:39:06,Nigeria,Lagos,Perpetual Kid,44592,Y, 
